城市	日期	污染指数	首要污染物	空气质量级别	空气质量状况	年	月	日 
兰州	2002-3-29	500	可吸入颗粒物	Ⅴ	重污染	2002	3	30
兰州	2002-3-30	500	可吸入颗粒物	Ⅴ	重污染	2002	3	31
兰州	2002-3-31	407	可吸入颗粒物	Ⅴ	重污染	2002	4	1
兰州	2002-4-1	160	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	2
兰州	2002-4-2	139	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	3
兰州	2002-4-3	115	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	4
兰州	2002-4-4	419	可吸入颗粒物	Ⅴ	重污染	2002	4	5
兰州	2002-4-5	142	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	6
兰州	2002-4-6	195	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	7
兰州	2002-4-7	134	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	8
兰州	2002-4-8	105	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	9
兰州	2002-4-9	85	可吸入颗粒物	Ⅱ	良	2002	4	10
兰州	2002-4-10	116	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	11
兰州	2002-4-11	128	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	12
兰州	2002-4-12	178	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	13
兰州	2002-4-13	176	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	14
兰州	2002-4-14	500	可吸入颗粒物	Ⅴ	重污染	2002	4	15
兰州	2002-4-15	184	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	16
兰州	2002-4-16	213	可吸入颗粒物	Ⅳ1	中度污染	2002	4	17
兰州	2002-4-17	202	可吸入颗粒物	Ⅳ1	中度污染	2002	4	18
兰州	2002-4-18	193	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	19
兰州	2002-4-19	137	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	20
兰州	2002-4-20	182	可吸入颗粒物	Ⅲ2	轻度污染	2002	4	21
兰州	2002-4-21	249	可吸入颗粒物	Ⅳ1	中度污染	2002	4	22
兰州	2002-4-22	500	可吸入颗粒物	Ⅴ	重污染	2002	4	23
兰州	2002-4-23	126	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	24
兰州	2002-4-24	118	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	25
兰州	2002-4-25	111	可吸入颗粒物	Ⅲ1	轻微污染	2002	4	26
兰州	2002-4-26	84	二氧化硫	Ⅱ	良	2002	4	27
兰州	2002-4-27	66	二氧化硫	Ⅱ	良	2002	4	28
兰州	2002-4-28	67	可吸入颗粒物	Ⅱ	良	2002	4	29
兰州	2002-4-29	66	可吸入颗粒物	Ⅱ	良	2002	4	30
兰州	2002-4-30	74	可吸入颗粒物	Ⅱ	良	2002	5	1
兰州	2002-5-1	36	--	Ⅰ	优	2002	5	2
兰州	2002-5-2	70	可吸入颗粒物	Ⅱ	良	2002	5	3
兰州	2002-5-3	123	可吸入颗粒物	Ⅲ1	轻微污染	2002	5	4
兰州	2002-5-4	75	可吸入颗粒物	Ⅱ	良	2002	5	5
兰州	2002-5-5	17	--	Ⅰ	优	2002	5	6
兰州	2002-5-6	59	可吸入颗粒物	Ⅱ	良	2002	5	7
兰州	2002-5-7	89	可吸入颗粒物	Ⅱ	良	2002	5	8
兰州	2002-5-8	48	--	Ⅰ	优	2002	5	9
兰州	2002-5-9	73	可吸入颗粒物	Ⅱ	良	2002	5	10
兰州	2002-5-10	80	可吸入颗粒物	Ⅱ	良	2002	5	11
兰州	2002-5-11	101	可吸入颗粒物	Ⅲ1	轻微污染	2002	5	12
兰州	2002-5-12	89	可吸入颗粒物	Ⅱ	良	2002	5	13
兰州	2002-5-13	64	可吸入颗粒物	Ⅱ	良	2002	5	14
兰州	2002-5-14	75	可吸入颗粒物	Ⅱ	良	2002	5	15
兰州	2002-5-15	88	可吸入颗粒物	Ⅱ	良	2002	5	16
兰州	2002-5-16	93	可吸入颗粒物	Ⅱ	良	2002	5	17
兰州	2002-5-17	77	可吸入颗粒物	Ⅱ	良	2002	5	18
兰州	2002-5-18	56	可吸入颗粒物	Ⅱ	良	2002	5	19
兰州	2002-5-19	64	可吸入颗粒物	Ⅱ	良	2002	5	20
兰州	2002-5-20	51	可吸入颗粒物	Ⅱ	良	2002	5	21
兰州	2002-5-21	58	可吸入颗粒物	Ⅱ	良	2002	5	22
兰州	2002-5-22	36	--	Ⅰ	优	2002	5	23
兰州	2002-5-23	30	–	Ⅰ	优	2002	5	24
兰州	2002-5-24	57	可吸入颗粒物	Ⅱ	良	2002	5	25
兰州	2002-5-25	85	可吸入颗粒物	Ⅱ	良	2002	5	26
兰州	2002-5-26	78	可吸入颗粒物	Ⅱ	良	2002	5	27
兰州	2002-5-27	102	可吸入颗粒物	Ⅲ1	轻微污染	2002	5	28
兰州	2002-5-28	97	可吸入颗粒物	Ⅱ	良	2002	5	29
兰州	2002-5-29	88	可吸入颗粒物	Ⅱ	良	2002	5	30
兰州	2002-5-30	85	可吸入颗粒物	Ⅱ	良	2002	5	31
兰州	2002-5-31	102	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	1
兰州	2002-6-1	110	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	2
兰州	2002-6-2	113	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	3
兰州	2002-6-3	90	可吸入颗粒物	Ⅱ	良	2002	6	4
兰州	2002-6-4	101	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	5
兰州	2002-6-5	115	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	6
兰州	2002-6-6	95	可吸入颗粒物	Ⅱ	良	2002	6	7
兰州	2002-6-7	69	可吸入颗粒物	Ⅱ	良	2002	6	8
兰州	2002-6-8	27	--	Ⅰ	优	2002	6	9
兰州	2002-6-9	55	可吸入颗粒物	Ⅱ	良	2002	6	10
兰州	2002-6-10	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	11
兰州	2002-6-11	80	可吸入颗粒物	Ⅱ	良	2002	6	12
兰州	2002-6-12	96	可吸入颗粒物	Ⅱ	良	2002	6	13
兰州	2002-6-13	67	可吸入颗粒物	Ⅱ	良	2002	6	14
兰州	2002-6-14	96	可吸入颗粒物	Ⅱ	良	2002	6	15
兰州	2002-6-15	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	16
兰州	2002-6-16	91	可吸入颗粒物	Ⅱ	良	2002	6	17
兰州	2002-6-17	80	可吸入颗粒物	Ⅱ	良	2002	6	18
兰州	2002-6-18	62	可吸入颗粒物	Ⅱ	良	2002	6	19
兰州	2002-6-19	85	可吸入颗粒物	Ⅱ	良	2002	6	20
兰州	2002-6-20	81	可吸入颗粒物	Ⅱ	良	2002	6	21
兰州	2002-6-21	31	--	Ⅰ	优	2002	6	22
兰州	2002-6-22	58	可吸入颗粒物	Ⅱ	良	2002	6	23
兰州	2002-6-23	72	可吸入颗粒物	Ⅱ	良	2002	6	24
兰州	2002-6-24	75	可吸入颗粒物	Ⅱ	良	2002	6	25
兰州	2002-6-25	106	可吸入颗粒物	Ⅲ1	轻微污染	2002	6	26
兰州	2002-6-26	65	可吸入颗粒物	Ⅱ	良	2002	6	27
兰州	2002-6-27	70	可吸入颗粒物	Ⅱ	良	2002	6	28
兰州	2002-6-28	74	可吸入颗粒物	Ⅱ	良	2002	6	29
兰州	2002-6-29	82	可吸入颗粒物	Ⅱ	良	2002	6	30
兰州	2002-6-30	70	可吸入颗粒物	Ⅱ	良	2002	7	1
兰州	2002-7-1	97	可吸入颗粒物	Ⅱ	良	2002	7	2
兰州	2002-7-2	63	可吸入颗粒物	Ⅱ	良	2002	7	3
兰州	2002-7-3	70	可吸入颗粒物	Ⅱ	良	2002	7	4
兰州	2002-7-4	98	可吸入颗粒物	Ⅱ	良	2002	7	5
兰州	2002-7-5	82	可吸入颗粒物	Ⅱ	良	2002	7	6
兰州	2002-7-6	76	可吸入颗粒物	Ⅱ	良	2002	7	7
兰州	2002-7-7	63	可吸入颗粒物	Ⅱ	良	2002	7	8
兰州	2002-7-8	58	可吸入颗粒物	Ⅱ	良	2002	7	9
兰州	2002-7-9	64	可吸入颗粒物	Ⅱ	良	2002	7	10
兰州	2002-7-10	76	可吸入颗粒物	Ⅱ	良	2002	7	11
兰州	2002-7-11	59	可吸入颗粒物	Ⅱ	良	2002	7	12
兰州	2002-7-12	86	可吸入颗粒物	Ⅱ	良	2002	7	13
兰州	2002-7-13	70	可吸入颗粒物	Ⅱ	良	2002	7	14
兰州	2002-7-14	56	可吸入颗粒物	Ⅱ	良	2002	7	15
兰州	2002-7-15	86	可吸入颗粒物	Ⅱ	良	2002	7	16
兰州	2002-7-16	90	可吸入颗粒物	Ⅱ	良	2002	7	17
兰州	2002-7-17	80	可吸入颗粒物	Ⅱ	良	2002	7	18
兰州	2002-7-18	71	可吸入颗粒物	Ⅱ	良	2002	7	19
兰州	2002-7-19	90	可吸入颗粒物	Ⅱ	良	2002	7	20
兰州	2002-7-20	77	可吸入颗粒物	Ⅱ	良	2002	7	21
兰州	2002-7-21	67	可吸入颗粒物	Ⅱ	良	2002	7	22
兰州	2002-7-22	72	可吸入颗粒物	Ⅱ	良	2002	7	23
兰州	2002-7-23	87	可吸入颗粒物	Ⅱ	良	2002	7	24
兰州	2002-7-24	79	可吸入颗粒物	Ⅱ	良	2002	7	25
兰州	2002-7-25	70	可吸入颗粒物	Ⅱ	良	2002	7	26
兰州	2002-7-26	72	可吸入颗粒物	Ⅱ	良	2002	7	27
兰州	2002-7-27	67	可吸入颗粒物	Ⅱ	良	2002	7	28
兰州	2002-7-28	60	可吸入颗粒物	Ⅱ	良	2002	7	29
兰州	2002-7-29	63	可吸入颗粒物	Ⅱ	良	2002	7	30
兰州	2002-7-30	65	可吸入颗粒物	Ⅱ	良	2002	7	31
兰州	2002-7-31	68	可吸入颗粒物	Ⅱ	良	2002	8	1
兰州	2002-8-1	71	可吸入颗粒物	Ⅱ	良	2002	8	2
兰州	2002-8-2	109	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	3
兰州	2002-8-3	90	可吸入颗粒物	Ⅱ	良	2002	8	4
兰州	2002-8-4	81	可吸入颗粒物	Ⅱ	良	2002	8	5
兰州	2002-8-5	64	可吸入颗粒物	Ⅱ	良	2002	8	6
兰州	2002-8-6	54	可吸入颗粒物	Ⅱ	良	2002	8	7
兰州	2002-8-7	22	--	Ⅰ	优	2002	8	8
兰州	2002-8-8	62	可吸入颗粒物	Ⅱ	良	2002	8	9
兰州	2002-8-9	84	可吸入颗粒物	Ⅱ	良	2002	8	10
兰州	2002-8-10	81	可吸入颗粒物	Ⅱ	良	2002	8	11
兰州	2002-8-11	38	--	Ⅰ	优	2002	8	12
兰州	2002-8-12	24	--	Ⅰ	优	2002	8	13
兰州	2002-8-13	64	可吸入颗粒物	Ⅱ	良	2002	8	14
兰州	2002-8-14	70	可吸入颗粒物	Ⅱ	良	2002	8	15
兰州	2002-8-15	57	可吸入颗粒物	Ⅱ	良	2002	8	16
兰州	2002-8-16	62	可吸入颗粒物	Ⅱ	良	2002	8	17
兰州	2002-8-17	67	可吸入颗粒物	Ⅱ	良	2002	8	18
兰州	2002-8-18	74	可吸入颗粒物	Ⅱ	良	2002	8	19
兰州	2002-8-19	78	可吸入颗粒物	Ⅱ	良	2002	8	20
兰州	2002-8-20	82	可吸入颗粒物	Ⅱ	良	2002	8	21
兰州	2002-8-21	80	可吸入颗粒物	Ⅱ	良	2002	8	22
兰州	2002-8-22	95	可吸入颗粒物	Ⅱ	良	2002	8	23
兰州	2002-8-23	118	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	24
兰州	2002-8-24	93	可吸入颗粒物	Ⅱ	良	2002	8	25
兰州	2002-8-25	105	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	26
兰州	2002-8-26	102	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	27
兰州	2002-8-27	113	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	28
兰州	2002-8-28	125	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	29
兰州	2002-8-29	106	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	30
兰州	2002-8-30	110	可吸入颗粒物	Ⅲ1	轻微污染	2002	8	31
兰州	2002-8-31	96	可吸入颗粒物	Ⅱ	良	2002	8	1
兰州	2002-9-1	109	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	2
兰州	2002-9-2	74	可吸入颗粒物	Ⅱ	良	2002	9	3
兰州	2002-9-3	40	--	Ⅰ	优	2002	9	4
兰州	2002-9-4	52	可吸入颗粒物	Ⅱ	良	2002	9	5
兰州	2002-9-5	34	--	Ⅰ	优	2002	9	6
兰州	2002-9-6	104	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	7
兰州	2002-9-7	67	可吸入颗粒物	Ⅱ	良	2002	9	8
兰州	2002-9-8	68	可吸入颗粒物	Ⅱ	良	2002	9	9
兰州	2002-9-9	61	可吸入颗粒物	Ⅱ	良	2002	9	10
兰州	2002-9-10	66	可吸入颗粒物	Ⅱ	良	2002	9	11
兰州	2002-9-11	54	可吸入颗粒物	Ⅱ	良	2002	9	12
兰州	2002-9-12	36	--	Ⅰ	优	2002	9	13
兰州	2002-9-13	40	--	Ⅰ	优	2002	9	14
兰州	2002-9-14	69	可吸入颗粒物	Ⅱ	良	2002	9	15
兰州	2002-9-15	77	可吸入颗粒物	Ⅱ	良	2002	9	16
兰州	2002-9-16	113	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	17
兰州	2002-9-17	82	可吸入颗粒物	Ⅱ	良	2002	9	18
兰州	2002-9-18	77	可吸入颗粒物	Ⅱ	良	2002	9	19
兰州	2002-9-19	93	可吸入颗粒物	Ⅱ	良	2002	9	20
兰州	2002-9-20	79	可吸入颗粒物	Ⅱ	良	2002	9	21
兰州	2002-9-21	100	可吸入颗粒物	Ⅱ	良	2002	9	22
兰州	2002-9-22	78	可吸入颗粒物	Ⅱ	良	2002	9	23
兰州	2002-9-23	102	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	24
兰州	2002-9-24	114	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	25
兰州	2002-9-25	124	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	26
兰州	2002-9-26	91	可吸入颗粒物	Ⅱ	良	2002	9	27
兰州	2002-9-27	133	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	28
兰州	2002-9-28	120	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	29
兰州	2002-9-29	104	可吸入颗粒物	Ⅲ1	轻微污染	2002	9	30
兰州	2002-9-30	126	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	1
兰州	2002-10-1	117	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	2
兰州	2002-10-2	142	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	3
兰州	2002-10-3	99	可吸入颗粒物	Ⅱ	良	2002	10	4
兰州	2002-10-4	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	5
兰州	2002-10-5	71	可吸入颗粒物	Ⅱ	良	2002	10	6
兰州	2002-10-6	104	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	7
兰州	2002-10-7	122	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	8
兰州	2002-10-8	124	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	9
兰州	2002-10-9	122	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	10
兰州	2002-10-10	93	可吸入颗粒物	Ⅱ	良	2002	10	11
兰州	2002-10-11	114	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	12
兰州	2002-10-12	120	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	13
兰州	2002-10-13	106	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	14
兰州	2002-10-14	124	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	15
兰州	2002-10-15	165	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	16
兰州	2002-10-16	164	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	17
兰州	2002-10-17	151	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	18
兰州	2002-10-18	56	可吸入颗粒物	Ⅱ	良	2002	10	19
兰州	2002-10-19	81	可吸入颗粒物	Ⅱ	良	2002	10	20
兰州	2002-10-20	82	可吸入颗粒物	Ⅱ	良	2002	10	21
兰州	2002-10-21	59	可吸入颗粒物	Ⅱ	良	2002	10	22
兰州	2002-10-22	56	可吸入颗粒物	Ⅱ	良	2002	10	23
兰州	2002-10-23	77	可吸入颗粒物	Ⅱ	良	2002	10	24
兰州	2002-10-24	152	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	25
兰州	2002-10-25	89	可吸入颗粒物	Ⅱ	良	2002	10	26
兰州	2002-10-26	128	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	27
兰州	2002-10-27	167	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	28
兰州	2002-10-28	137	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	29
兰州	2002-10-29	134	可吸入颗粒物	Ⅲ1	轻微污染	2002	10	30
兰州	2002-10-30	184	可吸入颗粒物	Ⅲ2	轻度污染	2002	10	31
兰州	2002-10-31	103	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	1
兰州	2002-11-1	76	可吸入颗粒物	Ⅱ	良	2002	11	2
兰州	2002-11-2	128	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	3
兰州	2002-11-3	168	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	4
兰州	2002-11-4	196	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	5
兰州	2002-11-5	189	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	6
兰州	2002-11-6	191	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	7
兰州	2002-11-7	189	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	8
兰州	2002-11-8	226	可吸入颗粒物	Ⅳ1	中度污染	2002	11	9
兰州	2002-11-9	238	可吸入颗粒物	Ⅳ1	中度污染	2002	11	10
兰州	2002-11-10	286	可吸入颗粒物	Ⅳ2	中度重污染	2002	11	11
兰州	2002-11-11	130	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	12
兰州	2002-11-12	166	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	13
兰州	2002-11-13	186	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	14
兰州	2002-11-14	177	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	15
兰州	2002-11-15	183	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	16
兰州	2002-11-16	110	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	17
兰州	2002-11-17	126	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	18
兰州	2002-11-18	146	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	19
兰州	2002-11-19	104	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	20
兰州	2002-11-20	80	可吸入颗粒物	Ⅱ	良	2002	11	21
兰州	2002-11-21	161	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	22
兰州	2002-11-22	190	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	23
兰州	2002-11-23	97	可吸入颗粒物	Ⅱ	良	2002	11	24
兰州	2002-11-24	59	可吸入颗粒物	Ⅱ	良	2002	11	25
兰州	2002-11-25	141	可吸入颗粒物	Ⅲ1	轻微污染	2002	11	26
兰州	2002-11-26	235	可吸入颗粒物	Ⅳ1	中度污染	2002	11	27
兰州	2002-11-27	318	可吸入颗粒物	Ⅴ	重污染	2002	11	28
兰州	2002-11-28	425	可吸入颗粒物	Ⅴ	重污染	2002	11	29
兰州	2002-11-29	168	可吸入颗粒物	Ⅲ2	轻度污染	2002	11	30
兰州	2002-11-30	212	可吸入颗粒物	Ⅳ1	中度污染	2002	12	1
兰州	2002-12-1	308	可吸入颗粒物	Ⅴ	重污染	2002	12	2
兰州	2002-12-2	252	可吸入颗粒物	Ⅳ2	中度重污染	2002	12	3
兰州	2002-12-3	176	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	4
兰州	2002-12-4	193	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	5
兰州	2002-12-5	87	可吸入颗粒物	Ⅱ	良	2002	12	6
兰州	2002-12-6	74	可吸入颗粒物	Ⅱ	良	2002	12	7
兰州	2002-12-7	52	可吸入颗粒物	Ⅱ	良	2002	12	8
兰州	2002-12-8	126	可吸入颗粒物	Ⅲ1	轻微污染	2002	12	9
兰州	2002-12-9	191	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	10
兰州	2002-12-10	299	可吸入颗粒物	Ⅳ2	中度重污染	2002	12	11
兰州	2002-12-11	490	可吸入颗粒物	Ⅴ	重污染	2002	12	12
兰州	2002-12-12	454	可吸入颗粒物	Ⅴ	重污染	2002	12	13
兰州	2002-12-13	405	可吸入颗粒物	Ⅴ	重污染	2002	12	14
兰州	2002-12-14	462	可吸入颗粒物	Ⅴ	重污染	2002	12	15
兰州	2002-12-15	151	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	16
兰州	2002-12-16	263	可吸入颗粒物	Ⅳ2	中度重污染	2002	12	17
兰州	2002-12-17	218	可吸入颗粒物	Ⅳ1	中度污染	2002	12	18
兰州	2002-12-18	353	可吸入颗粒物	Ⅴ	重污染	2002	12	19
兰州	2002-12-19	190	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	20
兰州	2002-12-20	200	可吸入颗粒物	Ⅲ2	轻度污染	2002	12	21
兰州	2002-12-21	149	可吸入颗粒物	Ⅲ1	轻微污染	2002	12	22
兰州	2002-12-22	89	可吸入颗粒物	Ⅱ	良	2002	12	23
兰州	2002-12-23	76	可吸入颗粒物	Ⅱ	良	2002	12	24
兰州	2002-12-24	75	可吸入颗粒物	Ⅱ	良	2002	12	25
兰州	2002-12-25	60	可吸入颗粒物	Ⅱ	良	2002	12	26
兰州	2002-12-26	101	可吸入颗粒物	Ⅲ1	轻微污染	2002	12	27
兰州	2002-12-27	137	可吸入颗粒物	Ⅲ1	轻微污染	2002	12	28
兰州	2002-12-28	128	可吸入颗粒物	Ⅲ1	轻微污染	2002	12	29
兰州	2002-12-29	245	可吸入颗粒物	Ⅳ1	中度污染	2002	12	30
兰州	2002-12-30	448	可吸入颗粒物	Ⅴ	重污染	2002	12	31
兰州	2002-12-31	298	可吸入颗粒物	Ⅳ2	中度重污染	2003	1	1
兰州	2003-1-1	280	可吸入颗粒物	Ⅳ2	中度重污染	2003	1	2
兰州	2003-1-2	96	可吸入颗粒物	Ⅱ	良	2003	1	3
兰州	2003-1-3	125	可吸入颗粒物	Ⅲ1	轻微污染	2003	1	4
兰州	2003-1-4	169	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	5
兰州	2003-1-5	142	可吸入颗粒物	Ⅲ1	轻微污染	2003	1	6
兰州	2003-1-6	229	可吸入颗粒物	Ⅳ1	中度污染	2003	1	7
兰州	2003-1-7	300	可吸入颗粒物	Ⅳ2	中度重污染	2003	1	8
兰州	2003-1-8	270	可吸入颗粒物	Ⅳ2	中度重污染	2003	1	9
兰州	2003-1-9	166	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	10
兰州	2003-1-10	310	可吸入颗粒物	Ⅴ	重污染	2003	1	11
兰州	2003-1-11	187	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	12
兰州	2003-1-12	162	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	13
兰州	2003-1-13	236	可吸入颗粒物	Ⅳ1	中度污染	2003	1	14
兰州	2003-1-14	170	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	15
兰州	2003-1-15	182	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	16
兰州	2003-1-16	330	可吸入颗粒物	Ⅴ	重污染	2003	1	17
兰州	2003-1-17	263	可吸入颗粒物	Ⅳ2	中度重污染	2003	1	18
兰州	2003-1-18	200	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	19
兰州	2003-1-19	184	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	20
兰州	2003-1-20	190	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	21
兰州	2003-1-21	209	可吸入颗粒物	Ⅳ1	中度污染	2003	1	22
兰州	2003-1-22	180	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	23
兰州	2003-1-23	175	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	24
兰州	2003-1-24	212	可吸入颗粒物	Ⅳ1	中度污染	2003	1	25
兰州	2003-1-25	85	可吸入颗粒物	Ⅱ	良	2003	1	26
兰州	2003-1-26	82	可吸入颗粒物	Ⅱ	良	2003	1	27
兰州	2003-1-27	80	可吸入颗粒物	Ⅱ	良	2003	1	28
兰州	2003-1-28	163	可吸入颗粒物	Ⅲ2	轻度污染	2003	1	29
兰州	2003-1-29	144	可吸入颗粒物	Ⅲ1	轻微污染	2003	1	30
兰州	2003-1-30	132	可吸入颗粒物	Ⅲ1	轻微污染	2003	1	31
兰州	2003-1-31	93	可吸入颗粒物	Ⅱ	良	2003	2	1
兰州	2003-2-1	112	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	2
兰州	2003-2-2	128	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	3
兰州	2003-2-3	87	可吸入颗粒物	Ⅱ	良	2003	2	4
兰州	2003-2-4	69	二氧化硫	Ⅱ	良	2003	2	5
兰州	2003-2-5	93	二氧化硫	Ⅱ	良	2003	2	6
兰州	2003-2-6	110	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	7
兰州	2003-2-7	118	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	8
兰州	2003-2-8	110	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	9
兰州	2003-2-9	122	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	10
兰州	2003-2-10	88	可吸入颗粒物	Ⅱ	良	2003	2	11
兰州	2003-2-11	95	可吸入颗粒物	Ⅱ	良	2003	2	12
兰州	2003-2-12	93	可吸入颗粒物	Ⅱ	良	2003	2	13
兰州	2003-2-13	120	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	14
兰州	2003-2-14	84	可吸入颗粒物	Ⅱ	良	2003	2	15
兰州	2003-2-15	108	二氧化硫	Ⅲ1	轻微污染	2003	2	16
兰州	2003-2-16	111	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	17
兰州	2003-2-17	98	可吸入颗粒物	Ⅱ	良	2003	2	18
兰州	2003-2-18	138	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	19
兰州	2003-2-19	146	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	20
兰州	2003-2-20	178	可吸入颗粒物	Ⅲ2	轻度污染	2003	2	21
兰州	2003-2-21	500	可吸入颗粒物	Ⅴ	重污染	2003	2	22
兰州	2003-2-22	213	可吸入颗粒物	Ⅳ1	中度污染	2003	2	23
兰州	2003-2-23	121	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	24
兰州	2003-2-24	140	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	25
兰州	2003-2-25	104	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	26
兰州	2003-2-26	96	可吸入颗粒物	Ⅱ	良	2003	2	27
兰州	2003-2-27	115	可吸入颗粒物	Ⅲ1	轻微污染	2003	2	28
